good_rewards
adversary_rewards
rewards,-60.349320347619695,-60.349304535796044,-60.34930628752675,-60.349268644476744,-60.34927409704239,-60.349297733595144,-60.34820814502398,-60.34933300388864,-60.34925565878772,-60.34931278593416,-60.35031177768449,-60.35033570909018,-60.34937302036198,-60.34833136427753,-60.350361051614335,-60.34731597731206,-60.35030091285191,-60.35030065960655,-60.349328784735775,-60.34831367244394,-60.34931184208226,-60.35154708938558,-60.3493096081591,-60.349319968762444,-60.34936776528074,-60.35035834203052,-60.34930931799683,-60.34621397344195,-60.34926778228006,-60.34929395957796,-60.349302794077694,-60.35031024014433,-60.3493004793157,-60.34934175267214,-60.34930339251175,-60.34931382983418,-60.34931022508684,-60.34930233058811,-60.34929920235199,-60.349304267144774,-60.34931078403398,-60.34930349285098,-60.34932503347251,-60.34929507295432,-60.349308135763174,-60.34931815004845,-60.34930715363737,-60.34931265819769,-60.34931272187817,-60.349302108978016,-60.34930371290261,-60.34930524438531,-60.34930528720918,-60.349306521631384,-60.34930521447021,-60.34930509697817,-60.34930529960475,-60.3493056075177,-60.34930512350298,-60.349305253012375
steps,25000,50000,75000,100000,125000,150000,175000,200000,225000,250000,275000,300000,325000,350000,375000,400000,425000,450000,475000,500000,525000,550000,575000,600000,625000,650000,675000,700000,725000,750000,775000,800000,825000,850000,875000,900000,925000,950000,975000,1000000,1025000,1050000,1075000,1100000,1125000,1150000,1175000,1200000,1225000,1250000,1275000,1300000,1325000,1350000,1375000,1400000,1425000,1450000,1475000,1500000
q_loss,1.5813727738178468e-12,1.5173542317521276e-14,6.809844866487327e-16,2.27966554847657e-08,1.2895612160578052e-09,2.920056966596955e-08,1.7414700815658138e-10,4.470434733505613e-08,9.442478909882368e-09,5.474814601669209e-09,4.211113382986941e-09,3.0320297715689254e-10,8.016705900966889e-09,5.9553823206215384e-08,3.229949990339135e-09,5.921411642499189e-08,4.169284306687615e-09,1.6038226894702728e-08,2.1431308875700477e-08,1.250153048211929e-09,4.543440327668217e-09,1.9470301815260882e-08,3.3374998690642124e-09,1.984416473736298e-09,9.385508712804007e-10,1.7846270351806227e-10,1.4158828183970703e-08,1.1151264208327424e-08,9.64095225383423e-10,1.2874168249984072e-08,1.3593158395224576e-09,3.5652320433283515e-11,1.4277759937305253e-08,1.2516119696215355e-08,2.0298461800294376e-09,6.513665218310649e-09,1.5198416599323156e-08,9.910349536238622e-09,4.826570879079561e-10,1.788793885873959e-10,1.1962613232172996e-09,1.8336138093807673e-10,7.499814547173855e-09,3.321449758749336e-10,3.66154248125176e-10,1.0417634208984932e-09,7.379258963139771e-10,1.1133661845473079e-10,8.200944148310334e-11,8.49504300237669e-10,5.692681887224197e-11,8.711374122061244e-10,1.2883732136703685e-09,1.1672630454799085e-10,1.853412334269893e-10,1.4391675409268037e-10,1.8426694848791558e-11,2.2096213603041887e-11,3.1089790934110223e-13,1.3008428152919866e-16
gcn_q_loss
p_loss,0.0009000035934150219,0.0001255962415598333,1.711109871394001e-05,0.0011038030497729778,0.0013267507310956717,0.0017087833257392049,0.0013808077201247215,0.0018953131511807442,0.0015967999352142215,0.001513421768322587,0.0010813759872689843,0.0011958630057051778,0.00139240559656173,0.0016881751362234354,0.0013726651668548584,0.0017637386918067932,0.0011819180799648166,0.0014413559110835195,0.001299050054512918,0.0010578482178971171,0.0011223567416891456,0.0013358978321775794,0.001078199245966971,0.0009880289435386658,0.0009840112179517746,0.0008549988851882517,0.0010469253174960613,0.0010018105385825038,0.0008777548209764063,0.0009655695757828653,0.0009184647933579981,0.0007540961378253996,0.0009914818219840527,0.0008763428777456284,0.000716403650585562,0.0008253194973804057,0.0008330158307217062,0.000882381631527096,0.0006191344582475722,0.0005755305173806846,0.0005472087650559843,0.0004575585189741105,0.0006342569249682128,0.0005136486724950373,0.00048752405564300716,0.0004429046530276537,0.00042692574788816273,0.0003698374785017222,0.00029526095022447407,0.0003513672563713044,0.0002961329882964492,0.0002943900472018868,0.00027092956588603556,0.000188438207260333,0.00018760094826575369,0.0001579996314831078,0.00010199269308941439,7.50496910768561e-05,3.3962089219130576e-05,4.6699710765096825e-06
final,-60.349320347619695,-60.349312441707866,-60.349310390314166,-60.34929995385481,-60.34929478249232,-60.3492952743428,-60.3491399701544,-60.34916409937117,-60.34917427263968,-60.349188123969135,-60.3492872669756,-60.34939038430501,-60.34939705758855,-60.34930332956863,-60.34941202502581,-60.34921384939751,-60.349423126180305,-60.349519891752095,-60.3495272043469,-60.34942729299788,-60.349327299437654,-60.34944843746719,-60.34944209624691,-60.3495409566954,-60.349441628062024,-60.34974586453389,-60.34964670504837,-60.34923803643191,-60.34923193618634,-60.349329964899745,-60.34932906009929,-60.34920537517517,-60.34920446229082,-60.34920664068179,-60.34920020340489,-60.34909575218526,-60.34909584289426,-60.34940467860888,-60.349407820616065,-60.34940885137276,-60.34940965036837,-60.34930897563904,-60.349311431054716,-60.349306763082936,-60.349307237408084,-60.349307669429514,-60.34930736228457,-60.349308395045526,-60.349309746998145,-60.349309531181476,-60.34930882406833,-60.34930899922176,-60.34930702459543,-60.34930816946314,-60.34930787733384,-60.349306572026805,-60.34930638662355,-60.34930568155556,-60.34930492171803,-60.349305236121474
abs,-60.349320347619695,-60.349304535796044,-60.349304535796044,-60.349268644476744,-60.349268644476744,-60.349268644476744,-60.34820814502398,-60.34820814502398,-60.34820814502398,-60.34820814502398,-60.34820814502398,-60.34820814502398,-60.34820814502398,-60.34820814502398,-60.34820814502398,-60.34731597731206,-60.34731597731206,-60.34731597731206,-60.34731597731206,-60.34731597731206,-60.34731597731206,-60.34731597731206,-60.34731597731206,-60.34731597731206,-60.34731597731206,-60.34731597731206,-60.34731597731206,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195,-60.34621397344195
